Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,1,0,0,0,1,1.1,0.87,0,1,0,0
1,1,1,0,0,1,1,0.87,0,1,0,0
1,1,2,0,0,1,1,0.87,0,1,0,0
1,1,3,0,0,1,1.2,0.87,0,1,0,0
1,1,4,0,0,1,1.3,0.87,0,1,0,0
1,1,5,0,0,1,1.4,0.87,0,1,0,0
1,1,6,0,0,1,1.5,0.87,0,1,0,0
1,1,7,0,5,1,1.4,0.87,4.756,1.11,9.242,0
1,1,8,0,61,2,1.2,0.87,61.157,3.769,209.331,186.059
1,1,9,0,105,2,1.2,0.87,104.748,5.043,369.365,340.422
1,1,10,0,111,2,1.1,0.87,108.389,5.224,381.313,351.947
1,1,11,399,162,3,1.1,0.87,490.853,17.661,1741.359,1663.801
1,1,12,31,171,3,1.2,0.87,204.289,8.932,724.186,682.671
1,1,13,0,82,3,1.3,0.87,78.288,5.219,272.368,246.862
1,1,14,0,83,3,1.6,0.87,81.129,5.149,283.254,257.363
1,1,15,0,32,2,2,0.87,30.26,2.732,100.268,80.861
1,1,16,0,0,2,2.3,0.87,0,0,0,0
1,1,17,0,0,3,2.4,0.87,0,3,0,0
1,1,18,0,0,3,2.6,0.87,0,3,0,0
1,1,19,0,0,3,2.8,0.87,0,3,0,0
1,1,20,0,0,3,3,0.87,0,3,0,0
1,1,21,0,0,2,3.2,0.87,0,2,0,0
1,1,22,0,0,2,3.7,0.87,0,2,0,0
1,1,23,0,0,2,4.2,0.87,0,2,0,0
1,2,0,0,0,2,4.6,0.87,0,2,0,0
1,2,1,0,0,1,4.6,0.87,0,1,0,0
1,2,2,0,0,1,4.5,0.87,0,1,0,0
1,2,3,0,0,1,4.5,0.87,0,1,0,0
1,2,4,0,0,1,4.6,0.87,0,1,0,0
1,2,5,0,0,0,4.9,0.87,0,0,0,0
1,2,6,0,0,0,5.1,0.87,0,0,0,0
1,2,7,0,0,0,5.4,0.87,0,0,0,0
1,2,8,56,68,0,5.5,0.87,95.956,1.361,336.122,308.358
1,2,9,61,123,0,5.6,0.87,166.114,2.344,604.733,567.451
1,2,10,50,162,0,5.9,0.87,206.978,2.818,753.73,711.168
1,2,11,53,203,0,6.1,0.87,259.137,3.447,944.021,894.717
1,2,12,102,190,0,6.2,0.87,278.445,3.667,1018.959,966.999
1,2,13,106,165,0,6.2,0.87,256.281,3.378,940.317,891.143
1,2,14,0,92,0,6.3,0.87,90.92,1.183,323.709,296.385
1,2,15,88,70,-1,6.5,0.87,116.638,0.474,407.585,377.289
1,2,16,0,0,-1,6.7,0.87,0,0,0,0
1,2,17,0,0,-2,7,0.87,0,-2,0,0
1,2,18,0,0,-3,7.1,0.87,0,-3,0,0
1,2,19,0,0,-4,7.1,0.87,0,-4,0,0
1,2,20,0,0,-4,7.1,0.87,0,-4,0,0
1,2,21,0,0,-5,7.1,0.87,0,-5,0,0
1,2,22,0,0,-5,7.2,0.87,0,-5,0,0
1,2,23,0,0,-5,7.2,0.87,0,-5,0,0
1,3,0,0,0,-5,7.4,0.87,0,-5,0,0
1,3,1,0,0,-5,7.5,0.87,0,-5,0,0
1,3,2,0,0,-5,7.6,0.87,0,-5,0,0
1,3,3,0,0,-5,7.6,0.87,0,-5,0,0
1,3,4,0,0,-5,7.6,0.87,0,-5,0,0
1,3,5,0,0,-5,7.5,0.87,0,-5,0,0
1,3,6,0,0,-5,7.4,0.87,0,-5,0,0
1,3,7,0,10,-5,7.4,0.87,9.513,-4.907,19.617,3.067
1,3,8,0,42,-5,7.3,0.87,39.826,-4.534,138.602,117.837
1,3,9,75,125,-5,7.2,0.87,176.366,-2.904,656.178,617.073
1,3,10,18,149,-5,7.1,0.87,161.979,-3.06,596.607,559.613
1,3,11,534,136,-4,7,0.87,559.613,2.8,2100.931,2010.633
1,3,12,196,191,-4,7,0.87,357.317,0.332,1334.829,1271.677
1,3,13,12,142,-4,6.9,0.87,150.393,-2.162,550.841,515.469
1,3,14,0,63,-4,6.8,0.87,59.86,-3.261,213.58,190.158
1,3,15,0,13,-4,6.8,0.87,12.267,-3.849,40.374,23.089
1,3,16,0,0,-4,6.7,0.87,0,0,0,0
1,3,17,0,0,-4,6.6,0.87,0,-4,0,0
1,3,18,0,0,-4,6.5,0.87,0,-4,0,0
1,3,19,0,0,-4,6.4,0.87,0,-4,0,0
1,3,20,0,0,-4,6.2,0.87,0,-4,0,0
1,3,21,0,0,-3,6.1,0.87,0,-3,0,0
1,3,22,0,0,-3,5.8,0.87,0,-3,0,0
1,3,23,0,0,-3,5.5,0.87,0,-3,0,0
1,4,0,0,0,-3,5.3,0.87,0,-3,0,0
1,4,1,0,0,-3,5.1,0.87,0,-3,0,0
1,4,2,0,0,-3,5,0.87,0,-3,0,0
1,4,3,0,0,-3,5,0.87,0,-3,0,0
1,4,4,0,0,-3,4.9,0.87,0,-3,0,0
1,4,5,0,0,-3,4.9,0.87,0,-3,0,0
1,4,6,0,0,-3,4.9,0.87,0,-3,0,0
1,4,7,0,8,-3,4.9,0.87,7.61,-2.902,15.4,0
1,4,8,191,66,-2,4.8,0.87,158.317,0.446,563.834,528.001
1,4,9,452,95,-1,4.6,0.87,375.335,5.021,1399.983,1334.522
1,4,10,516,121,-1,4.5,0.87,499.982,7.122,1852.885,1771.376
1,4,11,448,154,0,4.3,0.87,518.371,8.643,1902.4,1819.136
1,4,12,483,146,0,4.1,0.87,532.872,9.14,1954.484,1869.375
1,4,13,498,121,0,4.1,0.87,482.651,8.287,1781.032,1702.069
1,4,14,539,78,0,4,0.87,398.885,6.955,1481.684,1413.328
1,4,15,386,59,0,4.1,0.87,226.768,3.835,792.972,749.02
1,4,16,0,0,0,4.3,0.87,0,0,0,0
1,4,17,0,0,0,4.4,0.87,0,0,0,0
1,4,18,0,0,-1,4.4,0.87,0,-1,0,0
1,4,19,0,0,-1,4.3,0.87,0,-1,0,0
1,4,20,0,0,-2,4.2,0.87,0,-2,0,0
1,4,21,0,0,-3,4.1,0.87,0,-3,0,0
1,4,22,0,0,-3,4,0.87,0,-3,0,0
1,4,23,0,0,-3,3.9,0.87,0,-3,0,0
1,5,0,0,0,-3,3.8,0.87,0,-3,0,0
1,5,1,0,0,-3,3.7,0.87,0,-3,0,0
1,5,2,0,0,-3,3.5,0.87,0,-3,0,0
1,5,3,0,0,-4,3.5,0.87,0,-4,0,0
1,5,4,0,0,-4,3.5,0.87,0,-4,0,0
1,5,5,0,0,-4,3.5,0.87,0,-4,0,0
1,5,6,0,0,-3,3.5,0.87,0,-3,0,0
1,5,7,0,7,-3,3.7,0.87,6.659,-2.899,13.396,0
1,5,8,81,68,-2,3.9,0.87,110.922,-0.059,392.387,362.629
1,5,9,489,90,-1,4,0.87,390.165,5.801,1453.338,1385.986
1,5,10,515,122,-1,4,0.87,500.744,7.721,1851.613,1770.149
1,5,11,530,138,0,4,0.87,560.068,9.746,2051.781,1963.224
1,5,12,598,120,0,4,0.87,591.431,10.296,2166.13,2073.521
1,5,13,548,113,0,4,0.87,511.119,8.904,1884.329,1801.705
1,5,14,503,90,0,4,0.87,390.795,6.812,1450.503,1383.252
1,5,15,351,58,0,4,0.87,212.981,3.657,745.777,703.497
1,5,16,0,0,0,4,0.87,0,0,0,0
1,5,17,0,0,0,4.1,0.87,0,0,0,0
1,5,18,0,0,0,4.1,0.87,0,0,0,0
1,5,19,0,0,-1,4.1,0.87,0,-1,0,0
1,5,20,0,0,-1,4,0.87,0,-1,0,0
1,5,21,0,0,-1,3.9,0.87,0,-1,0,0
1,5,22,0,0,-2,3.9,0.87,0,-2,0,0
1,5,23,0,0,-2,3.9,0.87,0,-2,0,0
1,6,0,0,0,-2,3.8,0.87,0,-2,0,0
1,6,1,0,0,-2,3.7,0.87,0,-2,0,0
1,6,2,0,0,-2,3.6,0.87,0,-2,0,0
1,6,3,0,0,-2,3.6,0.87,0,-2,0,0
1,6,4,0,0,-2,3.5,0.87,0,-2,0,0
1,6,5,0,0,-2,3.5,0.87,0,-2,0,0
1,6,6,0,0,-2,3.6,0.87,0,-2,0,0
1,6,7,0,6,-2,3.9,0.87,5.708,-1.916,11.351,0
1,6,8,151,68,-1,4.1,0.87,144.558,1.457,512.061,478.063
1,6,9,504,88,-1,4.1,0.87,399.577,5.867,1488.847,1420.237
1,6,10,507,124,0,4,0.87,498.001,8.672,1834.741,1753.875
1,6,11,523,140,0,4,0.87,557.868,9.707,2043.416,1955.156
1,6,12,649,107,0,4,0.87,614.899,10.707,2250.881,2155.269
1,6,13,619,98,0,4.1,0.87,542.993,9.328,2002.155,1915.357
1,6,14,506,85,1,4.3,0.87,390.877,7.532,1447.492,1380.347
1,6,15,249,62,0,4.5,0.87,179.148,2.872,628.722,590.59
1,6,16,0,0,0,4.6,0.87,0,0,0,0
1,6,17,0,0,0,4.8,0.87,0,0,0,0
1,6,18,0,0,0,4.8,0.87,0,0,0,0
1,6,19,0,0,0,4.7,0.87,0,0,0,0
1,6,20,0,0,-1,4.6,0.87,0,-1,0,0
1,6,21,0,0,-1,4.5,0.87,0,-1,0,0
1,6,22,0,0,-1,4.4,0.87,0,-1,0,0
1,6,23,0,0,-1,4.3,0.87,0,-1,0,0
1,7,0,0,0,0,4.2,0.87,0,0,0,0
1,7,1,0,0,0,4.2,0.87,0,0,0,0
1,7,2,0,0,0,4.2,0.87,0,0,0,0
1,7,3,0,0,0,4.1,0.87,0,0,0,0
1,7,4,0,0,0,4,0.87,0,0,0,0
1,7,5,0,0,0,3.8,0.87,0,0,0,0
1,7,6,0,0,0,3.7,0.87,0,0,0,0
1,7,7,0,11,0,3.7,0.87,10.464,0.159,21.165,4.56
1,7,8,229,65,0,3.8,0.87,171.888,3.05,607.514,570.133
1,7,9,467,94,1,3.9,0.87,382.682,7.767,1414.353,1348.383
1,7,10,546,116,1,3.9,0.87,519.056,10.173,1904.028,1820.707
1,7,11,548,135,2,3.7,0.87,570.917,12.384,2072.438,1983.149
1,7,12,552,134,2,3.5,0.87,571.437,12.717,2072.25,1982.968
1,7,13,570,110,3,3.5,0.87,524.882,12.853,1908.649,1825.163
1,7,14,550,79,3,3.3,0.87,409.814,10.947,1501.534,1432.474
1,7,15,246,65,2,3.2,0.87,182.001,5.538,634.031,595.711
1,7,16,0,0,1,3.3,0.87,0,0,0,0
1,7,17,0,0,1,3.3,0.87,0,1,0,0
1,7,18,0,0,1,3.2,0.87,0,1,0,0
1,7,19,0,0,1,3,0.87,0,1,0,0
1,7,20,0,0,0,2.9,0.87,0,0,0,0
1,7,21,0,0,0,2.8,0.87,0,0,0,0
1,7,22,0,0,0,2.5,0.87,0,0,0,0
1,7,23,0,0,0,2.2,0.87,0,0,0,0
1,8,0,0,0,0,2,0.87,0,0,0,0
1,8,1,0,0,0,1.8,0.87,0,0,0,0
1,8,2,0,0,0,1.6,0.87,0,0,0,0
1,8,3,0,0,0,1.6,0.87,0,0,0,0
1,8,4,0,0,0,1.7,0.87,0,0,0,0
1,8,5,0,0,0,1.7,0.87,0,0,0,0
1,8,6,0,0,0,1.8,0.87,0,0,0,0
1,8,7,0,5,0,1.9,0.87,4.756,0.099,9.289,0
1,8,8,0,28,0,1.9,0.87,26.46,0.655,88.8,69.799
1,8,9,466,95,0,1.9,0.87,383.417,9.581,1407.819,1342.081
1,8,10,0,112,0,2.1,0.87,109.213,2.604,388.003,358.401
1,8,11,0,138,0,2.3,0.87,135.852,3.113,483.784,450.788
1,8,12,0,113,0,2.6,0.87,109.447,2.372,388.08,358.475
1,8,13,0,97,0,2.9,0.87,93.539,1.925,331.474,303.874
1,8,14,49,122,0,3.2,0.87,157.654,3.093,570.85,534.768
1,8,15,0,22,0,3.7,0.87,20.778,0.375,68.955,50.657
1,8,16,0,1,0,4.4,0.87,0.951,0.013,0,0
1,8,17,0,0,0,5,0.87,0,0,0,0
1,8,18,0,0,0,5.2,0.87,0,0,0,0
1,8,19,0,0,-1,5.3,0.87,0,-1,0,0
1,8,20,0,0,-2,5.2,0.87,0,-2,0,0
1,8,21,0,0,-2,5.1,0.87,0,-2,0,0
1,8,22,0,0,-3,4.9,0.87,0,-3,0,0
1,8,23,0,0,-3,4.7,0.87,0,-3,0,0
1,9,0,0,0,-3,4.6,0.87,0,-3,0,0
1,9,1,0,0,-4,4.6,0.87,0,-4,0,0
1,9,2,0,0,-4,4.5,0.87,0,-4,0,0
1,9,3,0,0,-4,4.4,0.87,0,-4,0,0
1,9,4,0,0,-4,4.3,0.87,0,-4,0,0
1,9,5,0,0,-4,4.3,0.87,0,-4,0,0
1,9,6,0,0,-4,4.3,0.87,0,-4,0,0
1,9,7,0,14,-4,4.3,0.87,13.318,-3.815,27.717,10.881
1,9,8,398,55,-3,4.4,0.87,235.869,0.841,846.418,800.571
1,9,9,767,51,-3,4.3,0.87,503.023,5.415,1890.26,1807.426
1,9,10,796,63,-2,4.1,0.87,625.118,8.745,2315.966,2218.047
1,9,11,806,72,-1,4.1,0.87,690.117,10.852,2529.642,2424.153
1,9,12,644,110,-1,4.2,0.87,618.116,9.46,2271.299,2174.964
1,9,13,738,74,-1,4.3,0.87,596.039,8.96,2205.02,2111.033
1,9,14,629,68,-1,4.5,0.87,443.814,6.221,1657.799,1583.202
1,9,15,333,57,-1,4.6,0.87,207.714,2.289,736.061,694.125
1,9,16,0,11,-1,4.6,0.87,10.464,-0.86,21.265,4.658
1,9,17,0,0,-2,4.7,0.87,0,-2,0,0
1,9,18,0,0,-3,4.6,0.87,0,-3,0,0
1,9,19,0,0,-3,4.5,0.12,0,-3,0,0
1,9,20,0,0,-4,4.4,0.12,0,-4,0,0
1,9,21,0,0,-4,4.4,0.12,0,-4,0,0
1,9,22,0,0,-5,4.3,0.12,0,-5,0,0
1,9,23,0,0,-5,4.3,0.12,0,-5,0,0
1,10,0,0,0,-5,4.2,0.12,0,-5,0,0
1,10,1,0,0,-6,4.1,0.12,0,-6,0,0
1,10,2,0,0,-6,4,0.12,0,-6,0,0
1,10,3,0,0,-6,3.9,0.12,0,-6,0,0
1,10,4,0,0,-6,3.7,0.12,0,-6,0,0
1,10,5,0,0,-6,3.7,0.12,0,-6,0,0
1,10,6,0,0,-6,3.6,0.12,0,-6,0,0
1,10,7,0,10,-6,3.6,0.12,9.513,-5.853,19.702,3.149
1,10,8,170,68,-5,3.6,0.12,150.22,-2.249,541.996,506.937
1,10,9,377,108,-4,3.5,0.12,345.281,2.487,1299.373,1237.477
1,10,10,352,154,-3,3.5,0.12,414.623,4.781,1545.403,1474.789
1,10,11,559,134,-2,3.5,0.12,573.846,8.771,2116.997,2026.13
1,10,12,402,168,-2,3.5,0.12,497.515,7.33,1837.154,1756.202
1,10,13,346,154,-1,3.5,0.12,409.699,6.688,1516.534,1446.943
1,10,14,358,109,-1,3.4,0.12,334.213,5.377,1243.675,1183.753
1,10,15,187,66,-1,3.4,0.12,153.703,1.901,544.79,509.632
1,10,16,0,10,-2,3.4,0.12,9.513,-1.849,19.341,2.802
1,10,17,0,0,-2,3.5,0.12,0,-2,0,0
1,10,18,0,0,-2,3.4,0.12,0,-2,0,0
1,10,19,0,0,-3,3.3,0.12,0,-3,0,0
1,10,20,0,0,-3,3.2,0.12,0,-3,0,0
1,10,21,0,0,-3,3.2,0.12,0,-3,0,0
1,10,22,0,0,-3,3.3,0.12,0,-3,0,0
1,10,23,0,0,-3,3.5,0.12,0,-3,0,0
1,11,0,0,0,-3,3.5,0.12,0,-3,0,0
1,11,1,0,0,-3,3.4,0.12,0,-3,0,0
1,11,2,0,0,-3,3.4,0.12,0,-3,0,0
1,11,3,0,0,-3,3.3,0.12,0,-3,0,0
1,11,4,0,0,-3,3.2,0.12,0,-3,0,0
1,11,5,0,0,-3,3,0.12,0,-3,0,0
1,11,6,0,0,-3,2.9,0.12,0,-3,0,0
1,11,7,0,9,-2,2.8,0.12,8.562,-1.85,17.328,0.859
1,11,8,0,44,-1,2.7,0.12,41.023,-0.127,141.559,120.688
1,11,9,305,117,-1,2.5,0.12,307.08,5.827,1137.75,1081.581
1,11,10,344,156,0,2.5,0.12,411.857,9.148,1510.88,1441.489
1,11,11,210,198,0,2.7,0.12,372.446,7.965,1360.25,1296.197
1,11,12,385,173,0,2.8,0.12,480.964,10.119,1757.504,1679.374
1,11,13,242,169,0,2.9,0.12,358.241,7.407,1315.659,1253.186
1,11,14,580,78,0,2.8,0.12,427.247,9.015,1582.522,1510.593
1,11,15,77,70,0,2.9,0.12,109.725,2.251,386.408,356.861
1,11,16,0,9,0,3.1,0.12,8.562,0.143,17.165,0.703
1,11,17,0,0,0,3.3,0.12,0,0,0,0
1,11,18,0,0,0,3.3,0.12,0,0,0,0
1,11,19,0,0,0,3.2,0.12,0,0,0,0
1,11,20,0,0,0,3.1,0.12,0,0,0,0
1,11,21,0,0,0,3.1,0.12,0,0,0,0
1,11,22,0,0,0,3,0.12,0,0,0,0
1,11,23,0,0,0,2.9,0.12,0,0,0,0
1,12,0,0,0,0,2.8,0.12,0,0,0,0
1,12,1,0,0,0,2.7,0.12,0,0,0,0
1,12,2,0,0,0,2.7,0.12,0,0,0,0
1,12,3,0,0,-1,2.8,0.12,0,-1,0,0
1,12,4,0,0,-1,2.9,0.12,0,-1,0,0
1,12,5,0,0,-1,2.9,0.12,0,-1,0,0
1,12,6,0,0,-1,2.8,0.12,0,-1,0,0
1,12,7,0,4,0,2.8,0.12,3.805,0.067,7.357,0
1,12,8,0,37,0,3,0.12,34.314,0.693,117.232,97.224
1,12,9,346,113,0,3.2,0.12,333.881,6.578,1236.619,1176.947
1,12,10,239,171,0,3.4,0.12,359.061,6.838,1321.003,1258.34
1,12,11,303,188,0,3.7,0.12,439.207,7.983,1611.744,1538.779
1,12,12,368,177,1,4,0.12,473.847,9.244,1735.578,1658.225
1,12,13,377,152,1,4.3,0.12,439.309,8.333,1618.258,1545.063
1,12,14,476,95,1,4.5,0.12,385.924,7.28,1433.634,1366.98
1,12,15,240,66,0,4.6,0.12,181.806,2.887,646.782,608.01
1,12,16,159,14,0,5,0.12,46.196,0.53,83.178,64.376
1,12,17,0,0,0,5.3,0.12,0,0,0,0
1,12,18,0,0,0,5.4,0.12,0,0,0,0
1,12,19,0,0,-1,5.3,0.12,0,-1,0,0
1,12,20,0,0,-2,5.1,0.12,0,-2,0,0
1,12,21,0,0,-3,4.9,0.12,0,-3,0,0
1,12,22,0,0,-3,4.7,0.12,0,-3,0,0
1,12,23,0,0,-4,4.7,0.12,0,-4,0,0
1,13,0,0,0,-4,4.6,0.12,0,-4,0,0
1,13,1,0,0,-4,4.4,0.12,0,-4,0,0
1,13,2,0,0,-4,4.1,0.12,0,-4,0,0
1,13,3,0,0,-4,4.1,0.12,0,-4,0,0
1,13,4,0,0,-4,4,0.12,0,-4,0,0
1,13,5,0,0,-3,3.9,0.12,0,-3,0,0
1,13,6,0,0,-3,3.8,0.12,0,-3,0,0
1,13,7,0,8,-3,3.8,0.12,7.61,-2.886,15.399,0
1,13,8,0,63,-2,3.8,0.12,61.679,-0.901,216.931,193.39
1,13,9,49,127,-1,3.8,0.12,160.546,1.873,587.216,550.554
1,13,10,112,178,0,3.6,0.12,272.429,5.023,998.362,947.132
1,13,11,263,195,0,3.3,0.12,418.422,8.09,1531.831,1461.698
1,13,12,231,199,0,3,0.12,389.378,7.907,1423.846,1357.54
1,13,13,0,93,0,2.7,0.12,87.492,1.867,311.095,284.217
1,13,14,71,131,0,2.4,0.12,177.71,4.015,647.76,608.953
1,13,15,191,70,0,2.2,0.12,161.011,3.753,570.339,534.275
1,13,16,0,13,0,2.1,0.12,12.367,0.247,25.186,8.439
1,13,17,0,0,0,2.1,0.12,0,0,0,0
1,13,18,0,0,0,2.1,0.12,0,0,0,0
1,13,19,0,0,0,2.2,0.12,0,0,0,0
1,13,20,0,0,0,2.3,0.12,0,0,0,0
1,13,21,0,0,0,2.4,0.12,0,0,0,0
1,13,22,0,0,0,2.4,0.12,0,0,0,0
1,13,23,0,0,0,2.4,0.12,0,0,0,0
1,14,0,0,0,0,2.4,0.12,0,0,0,0
1,14,1,0,0,0,2.3,0.12,0,0,0,0
1,14,2,0,0,0,2.2,0.12,0,0,0,0
1,14,3,0,0,0,2.2,0.12,0,0,0,0
1,14,4,0,0,0,2.2,0.12,0,0,0,0
1,14,5,0,0,0,2.2,0.12,0,0,0,0
1,14,6,0,0,0,2.1,0.12,0,0,0,0
1,14,7,0,8,0,1.9,0.12,7.61,0.158,15.177,0
1,14,8,71,72,0,1.4,0.12,109.498,3.025,385.486,355.972
1,14,9,461,99,1,1,0.12,383.036,12.766,1394.294,1329.034
1,14,10,496,131,2,0.8,0.12,497.17,18.073,1774.626,1695.889
1,14,11,814,92,3,0.9,0.12,718.791,25.639,2500.952,2396.48
1,14,12,813,92,3,1,0.12,718.58,25.058,2505.58,2400.943
1,14,13,784,86,3,1.1,0.12,643.662,22.284,2274.465,2178.018
1,14,14,363,114,3,1.1,0.12,346.041,13.361,1251.674,1191.468
1,14,15,538,55,2,1.4,0.12,292.968,10.081,1027.74,975.469
1,14,16,142,16,2,1.7,0.12,45.278,2.9,82.262,63.492
1,14,17,0,0,2,2,0.12,0,2,0,0
1,14,18,0,0,2,2.4,0.12,0,2,0,0
1,14,19,0,0,2,2.7,0.12,0,2,0,0
1,14,20,0,0,2,3,0.12,0,2,0,0
1,14,21,0,0,2,3.1,0.12,0,2,0,0
1,14,22,0,0,2,3.3,0.12,0,2,0,0
1,14,23,0,0,2,3.4,0.12,0,2,0,0
1,15,0,0,0,3,3.5,0.12,0,3,0,0
1,15,1,0,0,3,3.6,0.12,0,3,0,0
1,15,2,0,0,2,3.5,0.12,0,2,0,0
1,15,3,0,0,2,3.4,0.12,0,2,0,0
1,15,4,0,0,2,3.5,0.12,0,2,0,0
1,15,5,0,0,2,3.6,0.12,0,2,0,0
1,15,6,0,0,2,3.6,0.12,0,2,0,0
1,15,7,0,15,2,3.6,0.12,14.269,2.22,28.978,12.097
1,15,8,360,60,3,3.4,0.12,223.184,7.214,785.729,742.034
1,15,9,207,130,4,3.3,0.12,267.784,9.186,973.884,923.521
1,15,10,0,100,4,3.2,0.12,94.515,5.852,331.746,304.137
1,15,11,0,143,5,2.9,0.12,138.037,7.842,485.525,452.467
1,15,12,201,205,5,2.4,0.12,374.884,13.465,1340.704,1277.343
1,15,13,275,172,5,2,0.12,385.831,14.431,1383.32,1318.449
1,15,14,186,134,5,2,0.12,253.705,11.205,914.047,865.804
1,15,15,455,55,4,2.3,0.12,260.604,9.958,914.174,865.926
1,15,16,0,19,4,2.7,0.12,18.075,4.323,36.732,19.576
1,15,17,0,0,4,3.2,0.12,0,4,0,0
1,15,18,0,0,3,3.4,0.12,0,3,0,0
1,15,19,0,0,3,3.2,0.12,0,3,0,0
1,15,20,0,0,2,3,0.12,0,2,0,0
1,15,21,0,0,2,2.8,0.12,0,2,0,0
1,15,22,0,0,2,2.8,0.12,0,2,0,0
1,15,23,0,0,2,2.8,0.12,0,2,0,0
1,16,0,0,0,2,2.7,0.12,0,2,0,0
1,16,1,0,0,2,2.7,0.12,0,2,0,0
1,16,2,0,0,2,2.8,0.12,0,2,0,0
1,16,3,0,0,2,2.9,0.12,0,2,0,0
1,16,4,0,0,2,3.1,0.12,0,2,0,0
1,16,5,0,0,2,3.2,0.12,0,2,0,0
1,16,6,0,0,2,3.2,0.12,0,2,0,0
1,16,7,0,9,2,3,0.12,8.562,2.145,17.002,0.545
1,16,8,0,58,2,2.9,0.12,55.812,3.148,192.688,170.006
1,16,9,259,126,3,3.1,0.12,292.422,8.853,1068.806,1015.079
1,16,10,850,76,4,3,0.12,678.184,17.822,2437.21,2334.995
1,16,11,883,80,4,2.5,0.12,759.312,20.884,2689.164,2578.022
1,16,12,534,147,5,2.5,0.12,576.438,17.802,2055.299,1966.617
1,16,13,833,80,5,2.6,0.12,674.488,19.738,2406.093,2304.981
1,16,14,493,98,5,2.2,0.12,403.787,14.51,1462.341,1394.671
1,16,15,148,76,4,1.9,0.12,151.522,7.756,530.621,495.964
1,16,16,0,14,4,2,0.12,12.979,4.265,25.97,9.196
1,16,17,0,0,4,2.1,0.12,0,4,0,0
1,16,18,0,0,4,2.2,0.12,0,4,0,0
1,16,19,0,0,3,2.2,0.11,0,3,0,0
1,16,20,0,0,3,2.1,0.11,0,3,0,0
1,16,21,0,0,3,1.9,0.11,0,3,0,0
1,16,22,0,0,3,1.9,0.11,0,3,0,0
1,16,23,0,0,3,1.7,0.11,0,3,0,0
1,17,0,0,0,3,1.3,0.11,0,3,0,0
1,17,1,0,0,3,1.2,0.11,0,3,0,0
1,17,2,0,0,2,1.3,0.11,0,2,0,0
1,17,3,0,0,2,1.6,0.11,0,2,0,0
1,17,4,0,0,2,2.1,0.11,0,2,0,0
1,17,5,0,0,2,2.6,0.11,0,2,0,0
1,17,6,0,0,2,2.9,0.11,0,2,0,0
1,17,7,0,7,2,2.9,0.11,6.659,2.115,13.075,0
1,17,8,0,54,3,2.9,0.11,51.367,4.056,176.22,154.121
1,17,9,0,101,3,2.8,0.11,97.392,5.044,344.634,316.568
1,17,10,0,74,4,2.9,0.11,68.724,5.416,238.775,214.46
1,17,11,0,87,4,3.1,0.11,81.041,5.613,282.13,256.279
1,17,12,0,62,4,3.4,0.11,57.557,5.091,198.205,175.328
1,17,13,0,29,4,3.7,0.11,26.878,4.487,90.289,71.235
1,17,14,0,20,4,3.9,0.11,18.519,4.326,61.547,43.512
1,17,15,0,6,3,4.1,0.11,5.547,3.095,17.418,0.947
1,17,16,0,0,3,4.6,0.11,0,0,0,0
1,17,17,0,0,3,5.1,0.11,0,3,0,0
1,17,18,0,0,3,5.5,0.11,0,3,0,0
1,17,19,0,0,3,5.7,0.11,0,3,0,0
1,17,20,0,0,3,5.8,0.11,0,3,0,0
1,17,21,0,0,4,5.8,0.11,0,4,0,0
1,17,22,0,0,4,5.8,0.11,0,4,0,0
1,17,23,0,0,5,5.9,0.11,0,5,0,0
1,18,0,0,0,4,6.2,0.11,0,4,0,0
1,18,1,0,0,3,6.5,0.11,0,3,0,0
1,18,2,0,0,3,6.8,0.11,0,3,0,0
1,18,3,0,0,2,6.8,0.11,0,2,0,0
1,18,4,0,0,2,6.5,0.11,0,2,0,0
1,18,5,0,0,2,6.3,0.11,0,2,0,0
1,18,6,0,0,2,6.3,0.11,0,2,0,0
1,18,7,138,16,2,6.3,0.11,29.489,2.302,55.013,37.209
1,18,8,0,53,2,6.1,0.11,50.226,2.667,173.205,151.213
1,18,9,0,65,3,5.8,0.11,60.342,3.832,210.811,187.487
1,18,10,44,173,3,5.4,0.11,210.67,6.043,760.847,718.033
1,18,11,199,210,4,4.9,0.11,379.552,9.837,1374.85,1310.279
1,18,12,214,210,4,4.2,0.11,391.067,10.604,1413.874,1347.92
1,18,13,25,166,5,3.5,0.11,181.008,8.384,644.16,605.48
1,18,14,777,60,5,2.8,0.11,528.418,16.156,1915.906,1832.164
1,18,15,622,48,4,2.3,0.11,323.625,11.407,1140.096,1083.844
1,18,16,292,17,3,2,0.11,88.046,4.641,162.572,140.957
1,18,17,0,0,3,1.8,0.11,0,3,0,0
1,18,18,0,0,3,1.6,0.11,0,3,0,0
1,18,19,0,0,3,1.5,0.11,0,3,0,0
1,18,20,0,0,3,1.2,0.11,0,3,0,0
1,18,21,0,0,3,0.7,0.11,0,3,0,0
1,18,22,0,0,3,0.3,0.11,0,3,0,0
1,18,23,0,0,3,0.3,0.11,0,3,0,0
1,19,0,0,0,3,0.7,0.11,0,3,0,0
1,19,1,0,0,3,1.2,0.11,0,3,0,0
1,19,2,0,0,3,1.6,0.11,0,3,0,0
