Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,1,0,0,0,22,6.4,0.1,0,22,0,0
1,1,1,0,0,21,6.1,0.1,0,21,0,0
1,1,2,0,0,21,5.9,0.1,0,21,0,0
1,1,3,0,0,21,5.6,0.1,0,21,0,0
1,1,4,0,0,21,5.1,0.1,0,21,0,0
1,1,5,0,0,21,4.7,0.1,0,21,0,0
1,1,6,0,0,21,4.4,0.1,0,21,0,0
1,1,7,210,25,21,4.5,0.1,70.378,21.898,125.634,105.328
1,1,8,627,63,22,4.7,0.1,357.135,27.631,1204.401,1145.87
1,1,9,734,82,22,4.9,0.1,561.433,30.666,1918.322,1834.494
1,1,10,440,213,23,5,0.1,581.833,31.832,1949.453,1864.522
1,1,11,176,305,23,5.1,0.1,475.59,30.105,1580.327,1508.476
1,1,12,910,95,23,5.1,0.1,910.985,36.659,2993.887,2871.947
1,1,13,454,245,23,5,0.1,662.153,33.038,2198.869,2105.1
1,1,14,541,175,23,5,0.1,605.409,32.199,2033.751,1945.833
1,1,15,767,76,23,5,0.1,550.012,31.388,1877.481,1795.1
1,1,16,596,55,23,5.2,0.1,310.385,27.57,1023.696,971.568
1,1,17,0,16,22,5.6,0.1,15.221,22.179,28.043,11.196
1,1,18,0,0,22,5.9,0.1,0,22,0,0
1,1,19,0,0,22,6.3,0.1,0,22,0,0
1,1,20,0,0,22,6.7,0.1,0,22,0,0
1,1,21,0,0,22,7.1,0.1,0,22,0,0
1,1,22,0,0,22,7.2,0.1,0,22,0,0
1,1,23,0,0,21,7.1,0.1,0,21,0,0
1,2,0,0,0,21,6.9,0.1,0,21,0,0
1,2,1,0,0,21,6.8,0.1,0,21,0,0
1,2,2,0,0,21,6.7,0.1,0,21,0,0
1,2,3,0,0,21,6.6,0.1,0,21,0,0
1,2,4,0,0,21,6.4,0.1,0,21,0,0
1,2,5,0,0,21,6.2,0.1,0,21,0,0
1,2,6,0,0,21,6.2,0.1,0,21,0,0
1,2,7,0,20,22,6.2,0.1,18.763,22.207,34.909,17.818
1,2,8,60,102,22,6.4,0.1,130.903,23.688,434.069,402.834
1,2,9,487,140,22,6.5,0.1,468.033,27.993,1605.295,1532.559
1,2,10,873,85,23,6.4,0.1,770.436,32.962,2590.615,2482.965
1,2,11,261,297,23,6.1,0.1,550.118,30.314,1834.193,1753.346
1,2,12,44,284,23,5.8,0.1,328.913,27.512,1088.113,1033.703
1,2,13,33,257,23,5.5,0.1,289.327,27.112,957.12,907.351
1,2,14,248,242,23,5.4,0.1,451.671,29.522,1517.46,1447.836
1,2,15,0,79,23,5.6,0.1,73.503,24.036,237.24,212.979
1,2,16,0,59,22,5.7,0.1,55.528,22.773,177.681,155.531
1,2,17,107,14,22,5.9,0.1,32.862,22.337,52.473,34.76
1,2,18,0,0,22,6.1,0.1,0,22,0,0
1,2,19,0,0,22,6.3,0.1,0,22,0,0
1,2,20,0,0,22,6.4,0.1,0,22,0,0
1,2,21,0,0,22,6.4,0.1,0,22,0,0
1,2,22,0,0,22,6.4,0.1,0,22,0,0
1,2,23,0,0,21,6.1,0.1,0,21,0,0
1,3,0,0,0,21,5.9,0.1,0,21,0,0
1,3,1,0,0,21,5.6,0.1,0,21,0,0
1,3,2,0,0,21,5.6,0.1,0,21,0,0
1,3,3,0,0,21,5.6,0.1,0,21,0,0
1,3,4,0,0,21,5.6,0.1,0,21,0,0
1,3,5,0,0,21,5.7,0.1,0,21,0,0
1,3,6,0,0,21,5.9,0.1,0,21,0,0
1,3,7,282,22,21,6.2,0.1,78.357,21.802,137.354,116.632
1,3,8,677,53,22,6.7,0.1,364.751,26.557,1234.82,1175.211
1,3,9,0,88,22,6.9,0.1,82.132,23.004,267.094,241.776
1,3,10,870,85,23,6.8,0.1,772.966,32.584,2602.421,2494.353
1,3,11,904,91,23,6.5,0.1,878.998,34.23,2921.991,2802.599
1,3,12,290,307,23,6.3,0.1,593.577,30.719,1975.245,1889.399
1,3,13,915,83,23,6.1,0.1,870.17,34.611,2891.196,2772.895
1,3,14,370,221,23,5.9,0.1,519.785,30.087,1751.406,1673.493
1,3,15,19,154,23,5.9,0.1,161.02,25.194,534.728,499.926
1,3,16,643,49,22,5.9,0.1,323.463,26.387,1074.959,1021.015
1,3,17,170,14,22,5.9,0.1,44.698,22.449,70.098,51.759
1,3,18,0,0,22,6.1,0.1,0,22,0,0
1,3,19,0,0,22,6.2,0.1,0,22,0,0
1,3,20,0,0,22,6.3,0.1,0,22,0,0
1,3,21,0,0,22,6.2,0.1,0,22,0,0
1,3,22,0,0,22,6.1,0.1,0,22,0,0
1,3,23,0,0,21,6,0.1,0,21,0,0
1,4,0,0,0,21,5.9,0.1,0,21,0,0
1,4,1,0,0,21,5.7,0.1,0,21,0,0
1,4,2,0,0,21,5.6,0.1,0,21,0,0
1,4,3,0,0,21,5.4,0.1,0,21,0,0
1,4,4,0,0,21,5.3,0.1,0,21,0,0
1,4,5,0,0,21,5.2,0.1,0,21,0,0
1,4,6,0,0,22,5.2,0.1,0,22,0,0
1,4,7,221,23,22,5.3,0.1,68.533,22.785,120.569,100.443
1,4,8,637,58,22,5.4,0.1,353.699,27.107,1193.526,1135.381
1,4,9,796,73,23,5.4,0.1,588.537,31.542,2006.198,1919.256
1,4,10,867,82,23,5.3,0.1,762.103,34.17,2550.791,2444.552
1,4,11,894,89,23,5.2,0.1,868.521,35.867,2869.108,2751.59
1,4,12,349,294,24,5.2,0.1,631.273,33.322,2083.224,1993.553
1,4,13,247,295,24,5.3,0.1,522.8,31.626,1733.716,1656.429
1,4,14,258,243,23,5.4,0.1,460.89,29.655,1548.071,1477.363
1,4,15,122,177,23,5.4,0.1,261.793,26.786,882.757,835.623
1,4,16,599,55,23,5.2,0.1,315.24,27.646,1043.538,990.707
1,4,17,151,15,22,5.1,0.1,42.436,22.474,67.457,49.213
1,4,18,0,0,22,5.1,0.1,0,22,0,0
1,4,19,0,0,22,5.2,0.1,0,22,0,0
1,4,20,0,0,22,5.3,0.1,0,22,0,0
1,4,21,0,0,22,5.3,0.1,0,22,0,0
1,4,22,0,0,22,5.4,0.1,0,22,0,0
1,4,23,0,0,22,5.5,0.1,0,22,0,0
1,5,0,0,0,22,5.6,0.1,0,22,0,0
1,5,1,0,0,21,5.6,0.1,0,21,0,0
1,5,2,0,0,21,5.6,0.1,0,21,0,0
1,5,3,0,0,21,5.4,0.1,0,21,0,0
1,5,4,0,0,21,5.1,0.1,0,21,0,0
1,5,5,0,0,21,4.7,0.1,0,21,0,0
1,5,6,0,0,21,4.5,0.1,0,21,0,0
1,5,7,266,21,22,4.6,0.1,73.474,22.911,127.612,107.236
1,5,8,657,53,23,4.8,0.1,354.538,28.515,1189.344,1131.346
1,5,9,800,70,23,4.9,0.1,587.158,32.065,1997.659,1911.019
1,5,10,859,83,23,5,0.1,757.009,34.514,2530.165,2424.657
1,5,11,335,284,24,4.9,0.1,598.915,33.186,1979.548,1893.55
1,5,12,247,316,24,4.6,0.1,554.541,32.834,1826.874,1746.287
1,5,13,889,89,24,4.3,0.1,857.345,38.282,2806.904,2691.59
1,5,14,851,83,24,4,0.1,742.291,36.92,2459.759,2356.746
1,5,15,775,71,23,3.8,0.1,555.175,32.973,1883.119,1800.538
1,5,16,612,53,23,3.7,0.1,319.536,28.774,1054.491,1001.272
1,5,17,159,15,23,3.8,0.1,44.235,23.589,70.007,51.672
1,5,18,0,0,23,4,0.1,0,23,0,0
1,5,19,0,0,23,4.1,0.1,0,23,0,0
1,5,20,0,0,23,4.4,0.1,0,23,0,0
1,5,21,0,0,23,4.6,0.1,0,23,0,0
1,5,22,0,0,22,4.9,0.1,0,22,0,0
1,5,23,0,0,22,5.2,0.1,0,22,0,0
1,6,0,0,0,22,5.6,0.1,0,22,0,0
1,6,1,0,0,22,6,0.1,0,22,0,0
1,6,2,0,0,22,6.2,0.1,0,22,0,0
1,6,3,0,0,22,6.1,0.1,0,22,0,0
1,6,4,0,0,22,5.8,0.1,0,22,0,0
1,6,5,0,0,22,5.3,0.1,0,22,0,0
1,6,6,0,0,22,4.8,0.1,0,22,0,0
1,6,7,269,21,22,4.6,0.1,73.461,22.91,127.337,106.971
1,6,8,663,53,23,4.6,0.1,356.473,28.692,1194.721,1136.533
1,6,9,812,67,23,4.6,0.1,590.772,32.485,2007.083,1920.109
1,6,10,847,88,24,4.5,0.1,758.437,36.31,2516.117,2411.106
1,6,11,886,93,24,4.3,0.1,866.938,38.439,2834.272,2717.988
1,6,12,899,92,24,4,0.1,901.715,39.661,2927.748,2808.152
1,6,13,141,304,24,3.6,0.1,443.471,32.142,1458.508,1390.973
1,6,14,826,92,24,3.4,0.1,735.107,38.003,2424.225,2322.471
1,6,15,748,79,24,3.5,0.1,549.224,34.324,1851.706,1770.238
1,6,16,572,60,23,3.6,0.1,312.081,28.728,1031.053,978.664
1,6,17,129,17,23,3.8,0.1,40.735,23.552,65.954,47.763
1,6,18,0,0,23,3.9,0.1,0,23,0,0
1,6,19,0,0,23,4,0.1,0,23,0,0
1,6,20,0,0,23,4,0.1,0,23,0,0
1,6,21,0,0,23,4.1,0.1,0,23,0,0
1,6,22,0,0,23,4.4,0.1,0,23,0,0
1,6,23,0,0,23,4.6,0.1,0,23,0,0
1,7,0,0,0,22,4.8,0.1,0,22,0,0
1,7,1,0,0,22,4.8,0.1,0,22,0,0
1,7,2,0,0,22,4.6,0.1,0,22,0,0
1,7,3,0,0,22,4.3,0.1,0,22,0,0
1,7,4,0,0,22,4.1,0.1,0,22,0,0
1,7,5,0,0,22,3.9,0.1,0,22,0,0
1,7,6,0,0,22,3.9,0.1,0,22,0,0
1,7,7,293,20,22,4,0.1,75.891,23.016,130.592,110.11
1,7,8,684,50,23,4.3,0.1,361.688,29.014,1210.635,1151.883
1,7,9,829,64,23,4.4,0.1,593.86,32.795,2015.829,1928.546
1,7,10,865,84,24,4.5,0.1,762.693,36.38,2530.208,2424.698
1,7,11,908,86,24,4.5,0.1,878.333,38.237,2873.939,2756.25
1,7,12,927,84,24,4.5,0.1,918.318,38.878,2990.761,2868.932
1,7,13,887,96,24,4.3,0.1,865.955,38.424,2831.854,2715.655
1,7,14,861,86,24,4,0.1,756.187,37.16,2502.315,2397.794
1,7,15,795,72,24,3.7,0.1,571.439,34.419,1927.326,1843.179
1,7,16,647,53,23,3.4,0.1,334.715,29.338,1105.782,1050.745
1,7,17,216,17,23,3.4,0.1,63.892,23.913,104.306,84.756
1,7,18,0,0,23,3.6,0.1,0,23,0,0
1,7,19,0,0,23,3.9,0.1,0,23,0,0
1,7,20,0,0,23,4.1,0.1,0,23,0,0
1,7,21,0,0,23,4.3,0.1,0,23,0,0
1,7,22,0,0,23,4.4,0.1,0,23,0,0
1,7,23,0,0,23,4.4,0.1,0,23,0,0
1,8,0,0,0,23,4.3,0.1,0,23,0,0
1,8,1,0,0,22,4.1,0.1,0,22,0,0
1,8,2,0,0,22,3.9,0.1,0,22,0,0
1,8,3,0,0,22,3.8,0.1,0,22,0,0
1,8,4,0,0,22,3.7,0.1,0,22,0,0
1,8,5,0,0,22,3.6,0.1,0,22,0,0
1,8,6,0,0,22,3.5,0.1,0,22,0,0
1,8,7,290,21,22,3.4,0.1,76.035,23.115,130.947,110.453
1,8,8,0,68,23,3.3,0.1,64.097,24.237,205.776,182.63
1,8,9,827,67,24,3,0.1,599.336,36.213,2006.694,1919.735
1,8,10,397,225,24,2.8,0.1,551.543,35.577,1818.09,1737.814
1,8,11,916,87,24,2.7,0.1,886.824,42.96,2846.785,2730.057
1,8,12,926,89,24,2.7,0.1,924.045,43.747,2950.191,2829.8
1,8,13,912,88,25,2.8,0.1,879.531,43.478,2818.519,2702.793
1,8,14,875,84,24,2.9,0.1,761.145,39.742,2493.143,2388.947
1,8,15,799,74,24,3.1,0.1,577.674,35.578,1939.194,1854.627
1,8,16,640,56,23,3.3,0.1,338.244,29.51,1118.416,1062.932
1,8,17,202,18,23,3.5,0.1,62.868,23.89,103.69,84.162
1,8,18,0,0,23,3.8,0.1,0,23,0,0
1,8,19,0,0,23,4,0.1,0,23,0,0
1,8,20,0,0,23,4.1,0.1,0,23,0,0
1,8,21,0,0,23,4.1,0.1,0,23,0,0
1,8,22,0,0,22,3.9,0.1,0,22,0,0
1,8,23,0,0,22,3.7,0.1,0,22,0,0
1,9,0,0,0,22,3.6,0.1,0,22,0,0
1,9,1,0,0,22,3.5,0.1,0,22,0,0
1,9,2,0,0,22,3.5,0.1,0,22,0,0
1,9,3,0,0,22,3.5,0.1,0,22,0,0
1,9,4,0,0,22,3.5,0.1,0,22,0,0
1,9,5,0,0,22,3.5,0.1,0,22,0,0
1,9,6,0,0,22,3.6,0.1,0,22,0,0
1,9,7,0,8,23,3.8,0.1,7.396,23.11,13.036,0
1,9,8,0,79,23,4,0.1,75.457,24.309,243.909,219.412
1,9,9,803,75,24,4.3,0.1,593.114,33.915,2002.912,1916.086
1,9,10,880,83,24,4.6,0.1,773.227,36.384,2564.834,2458.097
1,9,11,251,302,25,4.8,0.1,536.171,33.325,1765.082,1686.684
1,9,12,920,91,24,5.1,0.1,921.989,37.822,3013.783,2891.138
1,9,13,892,96,24,5.2,0.1,872.813,36.93,2870.147,2752.592
1,9,14,861,88,24,5.1,0.1,761.532,35.439,2536.058,2430.341
1,9,15,792,75,24,4.9,0.1,576.122,32.896,1954.083,1868.988
1,9,16,635,56,23,4.6,0.1,337.467,28.377,1122.081,1066.467
1,9,17,0,28,23,4.3,0.1,29.172,23.405,55.178,37.369
1,9,18,0,0,23,4.2,0.1,0,23,0,0
1,9,19,0,0,23,4.2,0.1,0,23,0,0
1,9,20,0,0,23,4.3,0.1,0,23,0,0
1,9,21,0,0,22,4.3,0.1,0,22,0,0
1,9,22,0,0,22,4.5,0.1,0,22,0,0
1,9,23,0,0,22,4.6,0.1,0,22,0,0
1,10,0,0,0,22,4.7,0.1,0,22,0,0
1,10,1,0,0,22,4.6,0.1,0,22,0,0
1,10,2,0,0,22,4.5,0.1,0,22,0,0
1,10,3,0,0,22,4.3,0.1,0,22,0,0
1,10,4,0,0,21,4.1,0.1,0,21,0,0
1,10,5,0,0,21,3.9,0.1,0,21,0,0
1,10,6,0,0,21,3.9,0.1,0,21,0,0
1,10,7,0,18,22,4,0.1,16.697,22.242,30.874,13.925
1,10,8,87,103,22,4.1,0.1,148.151,24.534,491.411,458.144
1,10,9,840,66,23,4,0.1,605.692,33.565,2049.484,1961.009
1,10,10,896,79,23,3.9,0.1,781.138,36.792,2587.058,2479.534
1,10,11,930,83,23,3.9,0.1,895.505,38.787,2922.646,2803.231
1,10,12,942,84,24,3.9,0.1,934.655,40.47,3022.993,2900.023
1,10,13,20,245,24,4.1,0.1,254.545,28.334,833.189,787.812
1,10,14,479,203,24,4.2,0.1,596.583,34.073,1983.433,1897.298
1,10,15,829,66,23,4.4,0.1,590.224,32.735,2004.302,1917.427
1,10,16,681,50,23,4.5,0.1,349.856,28.651,1163.984,1106.885
1,10,17,269,18,22,4.6,0.1,77.654,22.932,128.328,107.926
1,10,18,0,0,22,4.8,0.1,0,22,0,0
1,10,19,0,0,22,5.1,0.1,0,22,0,0
1,10,20,0,0,22,5.3,0.1,0,22,0,0
1,10,21,0,0,22,5.3,0.1,0,22,0,0
1,10,22,0,0,22,5.3,0.1,0,22,0,0
1,10,23,0,0,22,5.1,0.1,0,22,0,0
1,11,0,0,0,22,4.9,0.1,0,22,0,0
1,11,1,0,0,22,4.6,0.1,0,22,0,0
1,11,2,0,0,22,4.4,0.1,0,22,0,0
1,11,3,0,0,22,4.4,0.1,0,22,0,0
1,11,4,0,0,22,4.4,0.1,0,22,0,0
1,11,5,0,0,22,4.4,0.1,0,22,0,0
1,11,6,0,0,22,4.6,0.1,0,22,0,0
1,11,7,275,21,22,4.8,0.1,72.96,22.876,125.428,105.129
1,11,8,672,54,23,4.8,0.1,358.58,28.575,1200.818,1142.414
1,11,9,168,189,23,4.6,0.1,305.135,27.881,1028.937,976.624
1,11,10,469,209,24,4.3,0.1,599.03,33.972,1990.826,1904.428
1,11,11,207,311,24,4.1,0.1,508.52,32.676,1674.545,1599.355
1,11,12,281,317,24,4.1,0.1,598.088,34.204,1960.976,1875.636
1,11,13,931,82,24,4.1,0.1,893.183,39.3,2909.524,2790.574
1,11,14,900,76,24,4.2,0.1,775.911,37.125,2567.419,2460.591
1,11,15,830,67,24,4.3,0.1,593.652,33.926,2006.217,1919.275
1,11,16,678,52,23,4.3,0.1,352.159,28.847,1172.258,1114.866
1,11,17,260,19,23,4.6,0.1,77.701,23.937,128.844,108.425
1,11,18,0,0,23,5,0.1,0,23,0,0
1,11,19,0,0,23,5.5,0.1,0,23,0,0
1,11,20,0,0,22,5.7,0.1,0,22,0,0
1,11,21,0,0,22,5.8,0.1,0,22,0,0
1,11,22,0,0,22,5.6,0.1,0,22,0,0
1,11,23,0,0,22,5.3,0.1,0,22,0,0
1,12,0,0,0,22,5,0.1,0,22,0,0
1,12,1,0,0,22,4.7,0.1,0,22,0,0
1,12,2,0,0,22,4.5,0.1,0,22,0,0
1,12,3,0,0,22,4.3,0.1,0,22,0,0
1,12,4,0,0,22,4.1,0.1,0,22,0,0
1,12,5,0,0,22,4,0.1,0,22,0,0
1,12,6,0,0,22,4.1,0.1,0,22,0,0
1,12,7,250,22,22,4.4,0.1,69.869,22.888,120.653,100.524
1,12,8,658,57,23,4.7,0.1,356.989,28.623,1194.964,1136.768
1,12,9,811,73,24,4.9,0.1,595.21,33.189,2015.756,1928.475
1,12,10,891,80,24,4.9,0.1,778.925,35.998,2587.295,2479.763
1,12,11,925,85,24,4.9,0.1,894.887,37.763,2931.683,2811.948
1,12,12,935,86,24,5,0.1,932.965,38.161,3044.402,2920.672
1,12,13,922,84,24,5.1,0.1,889.224,37.337,2918.691,2799.416
1,12,14,367,234,24,5.2,0.1,536.876,31.945,1793.271,1713.874
1,12,15,345,167,24,5.2,0.1,396.14,29.878,1340.815,1277.45
1,12,16,101,102,23,5.4,0.1,152.33,25.198,503.585,469.886
1,12,17,230,20,23,5.8,0.1,73.482,23.771,123.265,103.043
1,12,18,0,0,23,6.4,0.1,0,23,0,0
1,12,19,0,0,23,6.8,0.1,0,23,0,0
1,12,20,0,0,23,7.1,0.1,0,23,0,0
1,12,21,0,0,23,7.3,0.1,0,23,0,0
1,12,22,0,0,23,7.4,0.1,0,23,0,0
1,12,23,0,0,23,7.6,0.1,0,23,0,0
1,13,0,0,0,23,7.8,0.1,0,23,0,0
1,13,1,0,0,23,7.9,0.1,0,23,0,0
1,13,2,0,0,23,7.9,0.1,0,23,0,0
1,13,3,0,0,23,7.8,0.1,0,23,0,0
1,13,4,0,0,23,7.7,0.1,0,23,0,0
1,13,5,0,0,23,7.6,0.1,0,23,0,0
1,13,6,0,0,23,7.6,0.1,0,23,0,0
1,13,7,1,22,24,7.8,0.1,21.291,24.199,39.406,22.156
1,13,8,238,98,24,8,0.1,212.311,26.336,707.323,666.406
1,13,9,59,182,24,8.1,0.1,221.945,26.422,742.101,699.951
1,13,10,0,83,25,8.1,0.1,77.123,25.838,244.608,220.087
1,13,11,184,315,25,8,0.1,493.206,30.414,1636.284,1562.45
1,13,12,100,325,25,7.8,0.1,423.268,29.726,1397.572,1332.196
1,13,13,78,301,25,7.7,0.1,375.537,29.234,1240.734,1180.916
1,13,14,43,238,25,7.6,0.1,274.871,28.132,908.94,860.878
1,13,15,0,119,24,7.5,0.1,112.817,25.3,368.075,339.179
1,13,16,0,71,24,7.3,0.1,67.191,24.79,215.592,192.098
1,13,17,156,22,24,7.1,0.1,60.781,24.567,103.964,84.426
1,13,18,0,0,24,6.9,0.1,0,24,0,0
1,13,19,0,0,24,6.9,0.1,0,24,0,0
1,13,20,0,0,24,7,0.1,0,24,0,0
1,13,21,0,0,24,7.2,0.1,0,24,0,0
1,13,22,0,0,24,7.4,0.1,0,24,0,0
1,13,23,0,0,24,7.5,0.1,0,24,0,0
1,14,0,0,0,24,7.4,0.1,0,24,0,0
1,14,1,0,0,24,7.3,0.1,0,24,0,0
1,14,2,0,0,24,7.2,0.1,0,24,0,0
1,14,3,0,0,24,7,0.1,0,24,0,0
1,14,4,0,0,24,7,0.1,0,24,0,0
1,14,5,0,0,24,6.9,0.1,0,24,0,0
1,14,6,0,0,24,6.9,0.1,0,24,0,0
1,14,7,0,20,24,6.9,0.1,18.875,24.193,34.776,17.689
1,14,8,126,107,24,7,0.1,168.971,26.046,559.453,523.775
1,14,9,316,174,24,7.1,0.1,387.594,28.661,1315.965,1253.481
1,14,10,116,264,24,7,0.1,359.716,28.35,1200.687,1142.288
1,14,11,158,316,25,6.7,0.1,471.925,30.877,1560.237,1489.098
1,14,12,31,278,25,6.3,0.1,309.878,29.018,1015.174,963.348
1,14,13,25,257,25,5.7,0.1,270.999,28.76,886.882,839.602
1,14,14,0,133,25,5,0.1,125.366,26.895,403.943,373.775
1,14,15,0,63,24,4.1,0.1,58.466,24.999,185.647,163.215
1,14,16,0,48,23,2.9,0.1,44.511,23.918,140.754,119.912
1,14,17,0,7,23,1.7,0.1,6.47,23.14,11.319,0
1,14,18,0,0,22,0.8,0.1,0,22,0,0
1,14,19,0,0,22,1.3,0.1,0,22,0,0
1,14,20,0,0,22,2.7,0.1,0,22,0,0
1,14,21,0,0,22,3.5,0.1,0,22,0,0
1,14,22,0,0,22,3.6,0.1,0,22,0,0
1,14,23,0,0,22,3.4,0.1,0,22,0,0
1,15,0,0,0,22,3.2,0.1,0,22,0,0
1,15,1,0,0,22,3.1,0.1,0,22,0,0
1,15,2,0,0,22,3.1,0.1,0,22,0,0
1,15,3,0,0,22,3.3,0.1,0,22,0,0
1,15,4,0,0,21,3.7,0.1,0,21,0,0
1,15,5,0,0,21,4.2,0.1,0,21,0,0
1,15,6,0,0,21,4.7,0.1,0,21,0,0
1,15,7,132,24,21,5.1,0.1,52.871,21.629,94.337,75.14
1,15,8,0,76,21,5.3,0.1,72.213,22.055,235.307,211.115
1,15,9,40,177,21,5.1,0.1,204.345,24.06,687.02,646.821
1,15,10,0,144,22,4.5,0.1,136.197,24.196,445.191,413.562
1,15,11,29,263,22,4,0.1,291.456,27.034,962.477,912.518
1,15,12,8,215,22,3.6,0.1,213.163,25.903,698.021,657.433
1,15,13,14,233,23,3.4,0.1,236.78,27.475,774.965,731.65
1,15,14,0,141,22,3.3,0.1,133.224,24.562,434.429,403.182
1,15,15,0,72,22,3.4,0.1,66.844,23.268,215.115,191.639
1,15,16,494,77,22,3.3,0.1,307.026,27.921,1026.953,974.71
1,15,17,116,25,22,3.4,0.1,57.08,22.858,101.108,81.671
1,15,18,0,0,22,3.8,0.1,0,22,0,0
1,15,19,0,0,22,4,0.1,0,22,0,0
1,15,20,0,0,21,4.1,0.1,0,21,0,0
1,15,21,0,0,21,4.3,0.1,0,21,0,0
1,15,22,0,0,21,4.6,0.1,0,21,0,0
1,15,23,0,0,21,4.6,0.1,0,21,0,0
1,16,0,0,0,21,4.4,0.1,0,21,0,0
1,16,1,0,0,21,4.3,0.1,0,21,0,0
1,16,2,0,0,21,4.5,0.1,0,21,0,0
1,16,3,0,0,21,4.9,0.1,0,21,0,0
1,16,4,0,0,20,5.4,0.1,0,20,0,0
1,16,5,0,0,20,5.7,0.1,0,20,0,0
1,16,6,0,0,20,6,0.1,0,20,0,0
1,16,7,0,7,20,6.4,0.1,6.47,20.07,11.512,0
1,16,8,0,47,20,6.7,0.1,43.58,20.544,139.809,119.001
1,16,9,0,90,20,7.1,0.1,84.019,21.007,275.691,250.068
1,16,10,0,113,20,7.4,0.1,105.793,21.228,346.637,318.5
1,16,11,0,128,20,7.8,0.1,120.109,21.34,392.889,363.113
1,16,12,8,220,20,8.4,0.1,218.162,22.304,725.178,683.628
1,16,13,30,267,20,9.2,0.1,296.554,22.928,995.574,944.443
1,16,14,3,180,20,9.9,0.1,174.469,21.631,581.568,545.106
1,16,15,192,193,20,10.1,0.1,324.183,22.999,1116.276,1060.868
1,16,16,0,90,19,9.8,0.1,86.727,19.82,287.567,261.523
1,16,17,0,15,19,9.4,0.1,13.89,19.113,25.851,9.081
1,16,18,0,0,18,8.9,0.1,0,18,0,0
1,16,19,0,0,18,8.6,0.1,0,18,0,0
1,16,20,0,0,17,8.8,0.1,0,17,0,0
1,16,21,0,0,17,9.3,0.1,0,17,0,0
1,16,22,0,0,16,9.5,0.1,0,16,0,0
1,16,23,0,0,16,9.3,0.1,0,16,0,0
1,17,0,0,0,16,9.1,0.1,0,16,0,0
1,17,1,0,0,17,8.9,0.1,0,17,0,0
1,17,2,0,0,16,8.9,0.1,0,16,0,0
1,17,3,0,0,16,8.9,0.1,0,16,0,0
1,17,4,0,0,16,9,0.1,0,16,0,0
1,17,5,0,0,15,8.9,0.1,0,15,0,0
1,17,6,0,0,15,8.7,0.1,0,15,0,0
1,17,7,206,25,15,8.5,0.1,66.144,15.544,119.143,99.067
1,17,8,653,65,16,8.4,0.1,361.879,19.84,1253.005,1192.752
1,17,9,825,82,17,8,0.1,613.717,23.789,2153.644,2061.477
1,17,10,902,92,18,7.6,0.1,807.937,27.255,2772.008,2657.93
1,17,11,937,98,18,7.4,0.1,924.114,28.774,3129.971,3003.21
1,17,12,943,102,19,7.2,0.1,964.309,30.458,3236.615,3106.075
1,17,13,928,101,19,7.1,0.1,921.173,30.06,3104.331,2978.478
1,17,14,882,99,19,7.2,0.1,803.122,28.561,2740.696,2627.728
1,17,15,797,90,18,7.4,0.1,608.483,25.12,2123.071,2031.988
1,17,16,632,70,17,7.6,0.1,361.671,21.132,1248.933,1188.824
1,17,17,224,27,17,7.7,0.1,83.026,17.74,151.952,130.713
1,17,18,0,0,17,7.6,0.1,0,17,0,0
1,17,19,0,0,16,7.5,0.1,0,16,0,0
1,17,20,0,0,16,7.2,0.1,0,16,0,0
1,17,21,0,0,16,7.1,0.1,0,16,0,0
1,17,22,0,0,16,7.2,0.1,0,16,0,0
1,17,23,0,0,16,7.4,0.1,0,16,0,0
1,18,0,0,0,16,7.6,0.1,0,16,0,0
1,18,1,0,0,16,7.7,0.1,0,16,0,0
1,18,2,0,0,16,7.7,0.1,0,16,0,0
1,18,3,0,0,16,7.8,0.1,0,16,0,0
1,18,4,0,0,16,7.9,0.1,0,16,0,0
1,18,5,0,0,16,7.8,0.1,0,16,0,0
1,18,6,0,0,16,7.8,0.1,0,16,0,0
1,18,7,174,26,16,7.9,0.1,62.411,16.545,112.997,93.139
1,18,8,604,70,16,7.9,0.1,345.976,19.841,1196.899,1138.634
1,18,9,780,88,17,7.8,0.1,592.316,23.673,2078.03,1988.542
1,18,10,863,98,18,7.5,0.1,785.114,27.078,2694.897,2583.552
1,18,11,899,104,19,7.3,0.1,898.874,29.581,3035.188,2911.785
1,18,12,907,107,20,7.2,0.1,938.867,31.155,3143.102,3015.875
1,18,13,105,316,20,7.2,0.1,415.198,24.912,1398.197,1332.799
1,18,14,388,238,20,7.3,0.1,561.007,26.599,1912.191,1828.58
1,18,15,382,169,19,7.5,0.1,425.028,23.917,1473.605,1405.535
1,18,16,0,16,19,7.6,0.1,14.804,19.169,45.442,27.977
1,18,17,0,2,18,7.7,0.1,1.846,18.018,3.474,0
1,18,18,0,0,18,7.7,0.1,0,18,0,0
1,18,19,0,0,18,7.5,0.1,0,18,0,0
1,18,20,0,0,18,7.4,0.1,0,18,0,0
1,18,21,0,0,18,7.4,0.1,0,18,0,0
1,18,22,0,0,17,7.4,0.1,0,17,0,0
1,18,23,0,0,17,7.4,0.1,0,17,0,0
1,19,0,0,0,17,7.3,0.1,0,17,0,0
