Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (W/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,1,0,0,0,-16.7,1.4,0.87,0,-16.7,0,0
1,1,1,0,0,-16.9,1.4,0.87,0,-16.9,0,0
1,1,2,0,0,-17.1,1.4,0.87,0,-17.1,0,0
1,1,3,0,0,-17.3,1.4,0.87,0,-17.3,0,0
1,1,4,0,0,-17.4,1.4,0.87,0,-17.4,0,0
1,1,5,0,0,-17.6,1.6,0.87,0,-17.6,0,0
1,1,6,0,0,-17.8,1.8,0.87,0,-17.8,0,0
1,1,7,44,7,-17.5,1.8,0.87,7.754,-17.313,23.01,6.34
1,1,8,337,50,-16.4,1.9,0.87,196.358,-11.557,728.976,687.292
1,1,9,496,82,-14.8,2,0.87,377.312,-5.562,1460.018,1392.43
1,1,10,466,118,-13,2,0.87,455.346,-1.876,1729.571,1652.432
1,1,11,947,70,-11.3,2,0.87,769.97,7.517,2838.661,2722.222
1,1,12,974,66,-9.8,2.2,0.87,787.112,8.688,2889.649,2771.403
1,1,13,948,61,-8.8,2.9,0.87,709.19,5.877,2641.585,2532.128
1,1,14,894,52,-8.4,3.5,0.87,563.26,2.191,2139.706,2048.034
1,1,15,758,37,-9.6,3.1,0.87,350.896,-2.654,1286.696,1225.249
1,1,16,244,15,-10.7,2.7,0.87,64.102,-9.471,169.671,147.804
1,1,17,0,0,-13,3.3,0.87,0,-13,0,0
1,1,18,0,0,-13.8,4.1,0.87,0,-13.8,0,0
1,1,19,0,0,-14.2,4.8,0.87,0,-14.2,0,0
1,1,20,0,0,-14.5,5.5,0.87,0,-14.5,0,0
1,1,21,0,0,-14.6,6,0.87,0,-14.6,0,0
1,1,22,0,0,-14.5,6.3,0.87,0,-14.5,0,0
1,1,23,0,0,-14.3,6.3,0.87,0,-14.3,0,0
1,2,0,0,0,-14.1,6.3,0.87,0,-14.1,0,0
1,2,1,0,0,-13.7,6.1,0.87,0,-13.7,0,0
1,2,2,0,0,-13.3,6,0.87,0,-13.3,0,0
1,2,3,0,0,-12.7,5.9,0.87,0,-12.7,0,0
1,2,4,0,0,-12,5.8,0.87,0,-12,0,0
1,2,5,0,0,-11.5,5.4,0.87,0,-11.5,0,0
1,2,6,0,0,-11,5,0.87,0,-11,0,0
1,2,7,34,6,-9.5,5,0.87,6.511,-9.406,18.622,2.108
1,2,8,501,43,-6.6,5.1,0.87,251.668,-2.867,908.936,860.874
1,2,9,920,42,-3.5,4.6,0.87,552.901,5.382,2079.721,1990.174
1,2,10,976,48,-0.6,3.6,0.87,703.794,12.411,2565.398,2458.642
1,2,11,998,53,1.6,2.6,0.87,786.162,18.735,2786.887,2672.282
1,2,12,1000,53,2.7,2.1,0.87,790.836,21.646,2773.032,2658.918
1,2,13,962,51,2.9,2,0.87,707.543,20.212,2505.418,2400.786
1,2,14,899,45,1.8,1.8,0.87,558.942,16.079,2022.425,1934.908
1,2,15,751,34,-0.8,1.7,0.87,345.784,8.113,1222.145,1162.985
1,2,16,243,14,-2.5,1.8,0.87,63.411,-1.054,162.337,140.73
1,2,17,0,0,-4.9,3.7,0.17,0,-4.9,0,0
1,2,18,0,0,-5.8,4.9,0.17,0,-5.8,0,0
1,2,19,0,0,-6.3,5.7,0.17,0,-6.3,0,0
1,2,20,0,0,-6.4,6.1,0.17,0,-6.4,0,0
1,2,21,0,0,-6.4,6.1,0.17,0,-6.4,0,0
1,2,22,0,0,-6.4,6.1,0.17,0,-6.4,0,0
1,2,23,0,0,-6.5,6,0.17,0,-6.5,0,0
1,3,0,0,0,-6.6,6.2,0.17,0,-6.6,0,0
1,3,1,0,0,-6.5,6.4,0.17,0,-6.5,0,0
1,3,2,0,0,-6.2,6.5,0.17,0,-6.2,0,0
1,3,3,0,0,-5.8,6.6,0.17,0,-5.8,0,0
1,3,4,0,0,-5.5,6.6,0.17,0,-5.5,0,0
1,3,5,0,0,-5.2,6.7,0.17,0,-5.2,0,0
1,3,6,0,0,-4.9,6.6,0.17,0,-4.9,0,0
1,3,7,92,7,-4,6.7,0.17,8.76,-3.897,23.923,7.221
1,3,8,449,47,-1.9,6.8,0.17,234.781,0.977,837.204,791.684
1,3,9,591,74,0.9,6.4,0.17,416.313,6.297,1554.683,1483.74
1,3,10,864,54,3.6,6.2,0.17,633.036,11.979,2316.214,2218.287
1,3,11,963,43,5.6,6.4,0.17,742.78,15.212,2676.045,2565.368
1,3,12,820,63,6.5,6.3,0.17,668.752,15.244,2406.427,2305.304
1,3,13,935,41,6.3,6,0.17,672.933,15.406,2432.26,2330.221
1,3,14,874,37,4.8,5.2,0.17,532.839,12.733,1955.938,1870.777
1,3,15,740,29,2.3,4.7,0.17,334.944,7.548,1188.627,1130.655
1,3,16,244,13,0.8,4.6,0.17,63.176,1.706,159.899,138.379
1,3,17,0,0,-0.5,5.5,0.18,0,-0.5,0,0
1,3,18,0,0,-0.8,6,0.18,0,-0.8,0,0
1,3,19,0,0,-0.9,6.2,0.18,0,-0.9,0,0
1,3,20,0,0,-0.9,6.4,0.18,0,-0.9,0,0
1,3,21,0,0,-0.7,6.6,0.18,0,-0.7,0,0
1,3,22,0,0,-0.7,6.7,0.18,0,-0.7,0,0
1,3,23,0,0,-0.8,6.7,0.18,0,-0.8,0,0
1,4,0,0,0,-0.8,6.6,0.18,0,-0.8,0,0
1,4,1,0,0,-0.8,6.7,0.18,0,-0.8,0,0
1,4,2,0,0,-0.7,6.8,0.18,0,-0.7,0,0
1,4,3,0,0,-0.7,6.8,0.18,0,-0.7,0,0
1,4,4,0,0,-0.7,6.7,0.18,0,-0.7,0,0
1,4,5,0,0,-0.7,6.6,0.18,0,-0.7,0,0
1,4,6,0,0,-0.7,6.5,0.18,0,-0.7,0,0
1,4,7,103,8,0.2,6.6,0.18,9.918,0.318,26.753,9.951
1,4,8,514,39,2.1,6.6,0.18,250.161,5.228,878.129,831.16
1,4,9,213,70,4.4,6.2,0.18,204.931,7.111,747.356,705.02
1,4,10,910,46,6.7,5.8,0.18,653.471,15.746,2359.863,2260.389
1,4,11,966,42,8.5,5.8,0.18,744.641,18.797,2647.919,2538.239
1,4,12,968,42,9.3,5.3,0.18,750.043,20.3,2651.663,2541.85
1,4,13,943,42,8.8,4.3,0.18,681.249,20.182,2419.319,2317.738
1,4,14,880,39,7.1,3.2,0.18,540.59,17.768,1948.163,1863.278
1,4,15,721,33,4.5,2.6,0.18,334.264,11.726,1170.487,1113.158
1,4,16,243,14,3,2.3,0.18,64.444,4.333,162.601,140.985
1,4,17,0,0,1.6,2.6,0.18,0,1.6,0,0
1,4,18,0,0,0.9,3,0.18,0,0.9,0,0
1,4,19,0,0,0.4,3.2,0.18,0,0.4,0,0
1,4,20,0,0,0.1,3.1,0.18,0,0.1,0,0
1,4,21,0,0,-0.1,3,0.18,0,-0.1,0,0
1,4,22,0,0,-0.2,2.9,0.18,0,-0.2,0,0
1,4,23,0,0,-0.4,2.8,0.18,0,-0.4,0,0
1,5,0,0,0,-0.5,2.8,0.18,0,-0.5,0,0
1,5,1,0,0,-0.7,2.9,0.18,0,-0.7,0,0
1,5,2,0,0,-0.8,3,0.18,0,-0.8,0,0
1,5,3,0,0,-1,3.1,0.18,0,-1,0,0
1,5,4,0,0,-1.2,3.2,0.18,0,-1.2,0,0
1,5,5,0,0,-1.3,3.3,0.18,0,-1.3,0,0
1,5,6,0,0,-1.2,3.4,0.18,0,-1.2,0,0
1,5,7,9,5,0.2,3.8,0.18,4.959,0.285,13.707,0
1,5,8,596,39,2.7,4.3,0.18,277.875,7.277,969.456,919.25
1,5,9,835,45,5.2,4,0.18,507.388,14.06,1852.909,1771.399
1,5,10,804,74,7.4,3.3,0.18,623.121,19.475,2215.753,2121.385
1,5,11,991,44,9.1,2.6,0.18,766.026,25.809,2653.412,2543.537
1,5,12,432,165,9.6,1.7,0.18,512.969,22.928,1778.422,1699.551
1,5,13,215,170,8.5,1,0.18,332.361,18.667,1161.411,1104.403
1,5,14,49,125,6.2,1,0.18,159.548,11.08,562.188,526.413
1,5,15,1,62,3.5,1.3,0.18,61.615,5.248,213.06,189.656
1,5,16,0,9,2.3,1.4,0.18,8.562,2.529,24.265,7.551
1,5,17,0,0,1.1,1.6,0.18,0,1.1,0,0
1,5,18,0,0,0.9,1.6,0.18,0,0.9,0,0
1,5,19,0,0,0.8,1.6,0.18,0,0.8,0,0
1,5,20,0,0,0.8,1.6,0.18,0,0.8,0,0
1,5,21,0,0,0.9,1.6,0.18,0,0.9,0,0
1,5,22,0,0,1.2,1.4,0.18,0,1.2,0,0
1,5,23,0,0,1.3,1.4,0.18,0,1.3,0,0
1,6,0,0,0,1.2,1.3,0.18,0,1.2,0,0
1,6,1,0,0,0.8,1.4,0.18,0,0.8,0,0
1,6,2,0,0,0.3,1.4,0.18,0,0.3,0,0
1,6,3,0,0,0,1.5,0.18,0,0,0,0
1,6,4,0,0,0,1.5,0.18,0,0,0,0
1,6,5,0,0,0.1,1.5,0.18,0,0.1,0,0
1,6,6,0,0,0.2,1.6,0.18,0,0.2,0,0
1,6,7,0,3,1,2.1,0.18,2.854,1.066,7.75,0
1,6,8,0,31,2.4,2.6,0.18,28.786,3.024,97.003,77.711
1,6,9,9,91,3.5,2.7,0.18,93.083,5.488,328.234,300.749
1,6,10,154,170,4.5,3,0.18,290.275,10.388,1041.469,988.712
1,6,11,159,187,5.5,3.8,0.18,321.512,11.241,1147.431,1090.919
1,6,12,908,57,6,4.5,0.18,728.473,17.829,2596.303,2488.451
1,6,13,72,162,5.7,4.8,0.18,218.569,9.098,778.667,735.222
1,6,14,871,41,4.9,4.9,0.18,541.911,13.275,1984.229,1898.065
1,6,15,738,33,3.6,5,0.18,344.386,8.799,1223.401,1164.197
1,6,16,296,16,2.7,5.1,0.18,78.845,3.765,201.82,178.815
1,6,17,0,0,1.4,5.9,0.18,0,1.4,0,0
1,6,18,0,0,0.9,6.6,0.18,0,0.9,0,0
1,6,19,0,0,0.3,7.1,0.18,0,0.3,0,0
1,6,20,0,0,-0.4,7.5,0.18,0,-0.4,0,0
1,6,21,0,0,-1.2,7.7,0.18,0,-1.2,0,0
1,6,22,0,0,-2.1,7.5,0.18,0,-2.1,0,0
1,6,23,0,0,-3,7.2,0.18,0,-3,0,0
1,7,0,0,0,-3.7,6.8,0.18,0,-3.7,0,0
1,7,1,0,0,-4.1,6.4,0.18,0,-4.1,0,0
1,7,2,0,0,-4.3,5.9,0.18,0,-4.3,0,0
1,7,3,0,0,-4.4,5.4,0.18,0,-4.4,0,0
1,7,4,0,0,-4.5,5,0.18,0,-4.5,0,0
1,7,5,0,0,-4.5,4.7,0.18,0,-4.5,0,0
1,7,6,0,0,-3.8,4.5,0.18,0,-3.8,0,0
1,7,7,32,6,-2.4,4.8,0.18,6.468,-2.304,17.913,1.424
1,7,8,272,56,-0.3,6,0.18,176.846,2.064,626.35,588.301
1,7,9,884,37,1.9,7.9,0.18,523.825,7.757,1957.908,1872.678
1,7,10,950,43,3.6,9.2,0.18,677.541,10.352,2493.867,2389.645
1,7,11,975,47,4.6,9.6,0.18,760.613,11.93,2769.982,2655.976
1,7,12,746,98,5.1,9.6,0.18,669.878,11.549,2435.934,2333.765
1,7,13,42,112,4.9,9.6,0.18,140.868,6.252,500.17,466.592
1,7,14,70,93,4,9.9,0.18,140.226,5.317,504.366,470.64
1,7,15,458,50,2.1,10.4,0.18,256.483,4.407,923.113,874.549
1,7,16,300,17,0.9,10.6,0.18,81.367,1.554,211.513,188.164
1,7,17,0,0,-1.6,11.1,0.18,0,-1.6,0,0
1,7,18,0,0,-2.7,11,0.18,0,-2.7,0,0
1,7,19,0,0,-3.5,10.5,0.18,0,-3.5,0,0
1,7,20,0,0,-4.1,9.9,0.18,0,-4.1,0,0
1,7,21,0,0,-4.6,9.2,0.18,0,-4.6,0,0
1,7,22,0,0,-5,8.5,0.18,0,-5,0,0
1,7,23,0,0,-5.3,8,0.18,0,-5.3,0,0
1,8,0,0,0,-5.4,7.3,0.18,0,-5.4,0,0
1,8,1,0,0,-5.5,6.4,0.18,0,-5.5,0,0
1,8,2,0,0,-5.3,5.5,0.18,0,-5.3,0,0
1,8,3,0,0,-5,5,0.18,0,-5,0,0
1,8,4,0,0,-4.6,4.5,0.18,0,-4.6,0,0
1,8,5,0,0,-4.2,4,0.18,0,-4.2,0,0
1,8,6,0,0,-4,3.4,0.18,0,-4,0,0
1,8,7,171,10,-2.9,3.3,0.18,13.728,-2.652,37.159,19.988
1,8,8,738,29,-0.9,4,0.18,317.136,4.546,1118.302,1062.822
1,8,9,894,38,1.1,5,0.18,530.758,9.202,1973.756,1887.963
1,8,10,961,43,2.6,5.5,0.18,685.505,12.426,2504.439,2399.842
1,8,11,988,47,3.6,5.4,0.18,771.194,14.773,2779.649,2665.301
1,8,12,988,49,4.1,5.1,0.18,779.482,15.813,2797.479,2682.499
1,8,13,965,47,4.1,4.7,0.18,709.693,15.334,2562.292,2455.646
1,8,14,905,43,3,3.7,0.18,567.571,13.355,2077.416,1987.951
1,8,15,769,35,0,2.3,0.18,363.116,8.313,1297.592,1235.759
1,8,16,322,17,-2,1.7,0.18,86.93,0.039,228.079,204.143
1,8,17,0,0,-3.9,1.4,0.18,0,-3.9,0,0
1,8,18,0,0,-4.3,1.4,0.18,0,-4.3,0,0
1,8,19,0,0,-4.4,1.7,0.18,0,-4.4,0,0
1,8,20,0,0,-4.3,2,0.18,0,-4.3,0,0
1,8,21,0,0,-4.3,2,0.18,0,-4.3,0,0
1,8,22,0,0,-4.1,1.8,0.18,0,-4.1,0,0
1,8,23,0,0,-3.9,1.5,0.18,0,-3.9,0,0
1,9,0,0,0,-3.8,1.3,0.18,0,-3.8,0,0
1,9,1,0,0,-3.7,1.3,0.18,0,-3.7,0,0
1,9,2,0,0,-3.8,1.4,0.18,0,-3.8,0,0
1,9,3,0,0,-3.9,1.5,0.18,0,-3.9,0,0
1,9,4,0,0,-3.9,1.6,0.18,0,-3.9,0,0
1,9,5,0,0,-3.8,1.6,0.18,0,-3.8,0,0
1,9,6,0,0,-3.6,1.8,0.18,0,-3.6,0,0
1,9,7,0,4,-2.9,2.1,0.18,3.805,-2.812,10.672,0
1,9,8,131,61,-1.2,2.5,0.18,124.073,1.53,438.439,407.049
1,9,9,273,116,0.7,2.7,0.18,283.03,6.765,1040.52,987.796
1,9,10,430,142,2.6,2.7,0.18,456.498,12.37,1651.045,1576.688
1,9,11,484,157,4.4,2.7,0.18,541.3,15.973,1927.908,1843.74
1,9,12,127,202,5.7,2.9,0.18,317.184,12.231,1124.483,1068.783
1,9,13,187,178,5.8,2.5,0.18,324.093,12.977,1153.903,1097.162
1,9,14,7,97,4.2,1.8,0.18,97.703,6.681,342.839,314.836
1,9,15,0,59,2.1,1.6,0.18,57.136,3.614,198.654,175.761
1,9,16,0,11,1.1,1.6,0.18,10.464,1.367,30.082,13.162
1,9,17,0,0,0.7,2.1,0.18,0,0.7,0,0
1,9,18,0,0,0.5,2.7,0.18,0,0.5,0,0
1,9,19,0,0,0.3,3.4,0.18,0,0.3,0,0
1,9,20,0,0,0.2,3.9,0.18,0,0.2,0,0
1,9,21,0,0,0.3,4.3,0.18,0,0.3,0,0
1,9,22,0,0,0.4,4.7,0.18,0,0.4,0,0
1,9,23,0,0,0.6,5,0.18,0,0.6,0,0
1,10,0,0,0,0.7,5.1,0.18,0,0.7,0,0
1,10,1,0,0,0.8,5,0.18,0,0.8,0,0
1,10,2,0,0,0.8,4.9,0.18,0,0.8,0,0
1,10,3,0,0,0.9,4.7,0.18,0,0.9,0,0
1,10,4,0,0,0.8,4.6,0.18,0,0.8,0,0
1,10,5,0,0,0.7,4.6,0.18,0,0.7,0,0
1,10,6,0,0,0.5,4.5,0.18,0,0.5,0,0
1,10,7,0,4,1.2,4.8,0.18,3.805,1.257,10.461,0
1,10,8,90,53,3,5.1,0.18,93.083,4.387,322.64,295.353
1,10,9,36,93,5.3,4.7,0.18,114.065,7.1,403.839,373.675
1,10,10,231,168,7.7,4,0.18,347.27,13.732,1237.892,1178.174
1,10,11,509,151,9.5,3.3,0.18,553.201,20.191,1940.995,1856.364
1,10,12,507,156,10,2.7,0.18,560.948,21.992,1953.972,1868.881
1,10,13,379,158,9.3,2.1,0.18,439.664,19.823,1542.433,1471.924
1,10,14,97,134,6.9,1.5,0.18,204.476,12.453,723.605,682.111
1,10,15,102,76,3.4,1.4,0.18,128.331,6.955,452.094,420.22
1,10,16,15,12,1.6,1.5,0.18,16.07,2.014,44.923,27.477
1,10,17,0,0,0.5,1.6,0.18,0,0.5,0,0
1,10,18,0,0,0.4,1.8,0.18,0,0.4,0,0
1,10,19,0,0,0.3,1.8,0.18,0,0.3,0,0
1,10,20,0,0,0.3,1.7,0.18,0,0.3,0,0
1,10,21,0,0,0.3,1.7,0.18,0,0.3,0,0
1,10,22,0,0,0.2,1.6,0.18,0,0.2,0,0
1,10,23,0,0,0.1,1.6,0.18,0,0.1,0,0
1,11,0,0,0,0,1.7,0.18,0,0,0,0
1,11,1,0,0,-0.1,1.9,0.18,0,-0.1,0,0
1,11,2,0,0,-0.2,2.5,0.18,0,-0.2,0,0
1,11,3,0,0,-0.4,3.2,0.18,0,-0.4,0,0
1,11,4,0,0,-0.8,3.7,0.18,0,-0.8,0,0
1,11,5,0,0,-1.1,4,0.18,0,-1.1,0,0
1,11,6,0,0,-1.3,4.2,0.18,0,-1.3,0,0
1,11,7,0,3,-1.1,4.4,0.18,2.854,-1.055,7.833,0
1,11,8,0,33,-0.7,4.6,0.18,30.649,-0.212,105.063,85.486
1,11,9,0,71,-0.1,4.8,0.18,66.899,0.941,236.85,212.603
1,11,10,7,133,0.4,5,0.18,134.475,2.436,481.687,448.765
1,11,11,54,185,0.7,5,0.18,233.616,4.235,843.749,797.998
1,11,12,0,90,0.8,5,0.18,84.278,2.074,295.668,269.337
1,11,13,32,164,0.7,4.8,0.18,193.487,3.705,697.885,657.302
1,11,14,23,123,0.2,4.4,0.18,135.142,2.417,487.878,454.737
1,11,15,64,78,-0.6,3.7,0.18,109.669,1.387,393.168,363.382
1,11,16,0,12,-1,3.3,0.18,11.134,-0.793,32.359,15.358
1,11,17,0,0,-1.6,3.3,0.87,0,-1.6,0,0
1,11,18,0,0,-1.9,3.3,0.87,0,-1.9,0,0
1,11,19,0,0,-2.2,3.1,0.87,0,-2.2,0,0
1,11,20,0,0,-2.6,2.9,0.87,0,-2.6,0,0
1,11,21,0,0,-3,2.8,0.87,0,-3,0,0
1,11,22,0,0,-3.3,2.8,0.87,0,-3.3,0,0
1,11,23,0,0,-3.5,3,0.87,0,-3.5,0,0
1,12,0,0,0,-3.6,3.3,0.87,0,-3.6,0,0
1,12,1,0,0,-3.6,3.3,0.87,0,-3.6,0,0
1,12,2,0,0,-3.8,3.2,0.87,0,-3.8,0,0
1,12,3,0,0,-4.1,2.9,0.87,0,-4.1,0,0
1,12,4,0,0,-4.5,2.6,0.87,0,-4.5,0,0
1,12,5,0,0,-4.7,2.4,0.87,0,-4.7,0,0
1,12,6,0,0,-4.8,2.4,0.87,0,-4.8,0,0
1,12,7,0,5,-3.9,2.8,0.87,4.756,-3.804,13.535,0
1,12,8,355,54,-1.8,3.1,0.87,206.413,2.28,731.372,689.602
1,12,9,225,123,0.2,2.7,0.87,268.497,5.945,983.423,932.722
1,12,10,885,67,1.6,2.2,0.87,679.076,17.561,2424.109,2322.359
1,12,11,982,58,2.3,1.8,0.87,793.229,22.496,2768.097,2654.158
1,12,12,986,58,2.5,1.5,0.87,803.632,24.34,2783.517,2669.032
1,12,13,963,56,2.6,1.3,0.87,734.209,23.515,2561.789,2455.161
1,12,14,905,50,2,1,0.87,589.501,20.106,2098.022,2007.827
1,12,15,791,39,0.4,0.8,0.87,386.787,12.821,1367.646,1303.33
1,12,16,405,20,-0.7,0.8,0.87,119.06,2.793,319.195,292.031
1,12,17,0,0,-1.9,0.8,0.17,0,-1.9,0,0
1,12,18,0,0,-2.3,0.7,0.17,0,-2.3,0,0
1,12,19,0,0,-2.6,0.6,0.17,0,-2.6,0,0
1,12,20,0,0,-3.1,0.7,0.17,0,-3.1,0,0
1,12,21,0,0,-3.7,0.9,0.17,0,-3.7,0,0
1,12,22,0,0,-4.2,1,0.17,0,-4.2,0,0
1,12,23,0,0,-4.5,1.1,0.17,0,-4.5,0,0
1,13,0,0,0,-4.8,1.2,0.17,0,-4.8,0,0
1,13,1,0,0,-5,1.3,0.17,0,-5,0,0
1,13,2,0,0,-5.5,1.5,0.17,0,-5.5,0,0
1,13,3,0,0,-5.9,1.7,0.17,0,-5.9,0,0
1,13,4,0,0,-6.3,2,0.17,0,-6.3,0,0
1,13,5,0,0,-6.6,2.2,0.17,0,-6.6,0,0
1,13,6,0,0,-6.6,2.5,0.17,0,-6.6,0,0
1,13,7,10,6,-5.4,3.1,0.17,6.035,-5.285,17.202,0.738
1,13,8,532,46,-3,3.4,0.17,264.114,1.972,941.631,892.411
1,13,9,513,90,-0.6,2.6,0.17,393.19,7.988,1455.228,1387.809
1,13,10,982,42,1.6,1.6,0.17,703.124,20.331,2494.777,2390.523
1,13,11,1021,45,2.9,1.1,0.17,800.035,26.82,2756.099,2642.586
1,13,12,1026,45,3.4,0.7,0.17,811.737,30.332,2757.553,2643.988
1,13,13,1006,44,3.4,0.4,0.17,744.649,30.35,2539.934,2434.08
1,13,14,953,40,2.6,0.2,0.17,602.489,25.836,2105.246,2014.795
1,13,15,799,35,0.7,0.2,0.17,385.304,15.448,1353.067,1289.268
1,13,16,453,19,-0.5,0.3,0.17,130.713,3.927,350.14,321.879
1,13,17,0,0,-2.9,0.9,0.17,0,-2.9,0,0
1,13,18,0,0,-4.3,1.3,0.17,0,-4.3,0,0
1,13,19,0,0,-5.3,1.7,0.17,0,-5.3,0,0
1,13,20,0,0,-5.7,2.3,0.17,0,-5.7,0,0
1,13,21,0,0,-5.9,3,0.17,0,-5.9,0,0
1,13,22,0,0,-6.1,3.6,0.17,0,-6.1,0,0
1,13,23,0,0,-6.4,4.2,0.17,0,-6.4,0,0
1,14,0,0,0,-6.7,4.6,0.17,0,-6.7,0,0
1,14,1,0,0,-7,5,0.17,0,-7,0,0
1,14,2,0,0,-7.2,5.3,0.17,0,-7.2,0,0
1,14,3,0,0,-7.3,5.6,0.17,0,-7.3,0,0
1,14,4,0,0,-7.4,5.9,0.17,0,-7.4,0,0
1,14,5,0,0,-7.3,6,0.17,0,-7.3,0,0
1,14,6,0,0,-7.1,6,0.17,0,-7.1,0,0
1,14,7,135,9,-5.9,6.3,0.17,13.299,-5.739,35.847,18.722
1,14,8,781,30,-3.5,6.3,0.17,335.098,0.825,1201.377,1142.953
1,14,9,931,38,-0.5,5.6,0.17,554.076,7.363,2073.607,1984.277
1,14,10,995,43,2.6,4.8,0.17,714.268,13.762,2594.555,2486.765
1,14,11,1006,46,4.9,3.9,0.17,792.154,18.889,2809.599,2694.19
1,14,12,1009,47,6,3.3,0.17,803.904,21.559,2821.5,2705.669
1,14,13,989,46,5.9,2.8,0.17,737.932,21.441,2601.828,2493.781
1,14,14,935,42,4.4,2.1,0.17,597.059,18.747,2141.244,2049.517
1,14,15,815,35,1.5,1.7,0.17,394.169,11.715,1405.827,1340.159
1,14,16,472,20,-0.2,1.7,0.17,137.67,3.061,372.049,343.012
1,14,17,0,0,-2.7,3.1,0.17,0,-2.7,0,0
1,14,18,0,0,-3.6,4.1,0.17,0,-3.6,0,0
1,14,19,0,0,-4.1,4.8,0.17,0,-4.1,0,0
1,14,20,0,0,-4.4,5.1,0.17,0,-4.4,0,0
1,14,21,0,0,-4.6,5.1,0.17,0,-4.6,0,0
1,14,22,0,0,-4.8,4.9,0.17,0,-4.8,0,0
1,14,23,0,0,-5.1,4.8,0.17,0,-5.1,0,0
1,15,0,0,0,-5.2,4.8,0.17,0,-5.2,0,0
1,15,1,0,0,-5.4,5.1,0.17,0,-5.4,0,0
1,15,2,0,0,-5.5,5.3,0.17,0,-5.5,0,0
1,15,3,0,0,-5.7,5.5,0.17,0,-5.7,0,0
1,15,4,0,0,-5.5,5.7,0.17,0,-5.5,0,0
1,15,5,0,0,-5.1,5.7,0.17,0,-5.1,0,0
1,15,6,0,0,-4.6,5.6,0.17,0,-4.6,0,0
1,15,7,15,7,-3.1,5.7,0.17,7.221,-3.004,20.382,3.806
1,15,8,228,62,-0.7,5.6,0.17,166.869,1.638,593.897,556.998
1,15,9,354,112,2.2,5.2,0.17,330.289,7.106,1218.195,1159.175
1,15,10,950,45,5.1,5.2,0.17,688.342,15.327,2485.815,2381.878
1,15,11,342,145,6.9,4.9,0.17,428.348,13.483,1531.06,1460.955
1,15,12,767,98,7.5,3.9,0.17,696.812,19.793,2455.735,2352.864
1,15,13,949,49,7.3,2.7,0.17,716.591,22.657,2514.358,2409.41
1,15,14,822,55,6,1.4,0.17,553.7,21.445,1962.501,1877.108
1,15,15,394,69,3.8,0.6,0.17,257.492,12.551,909.268,861.195
1,15,16,174,22,2.5,0.4,0.17,72.343,4.924,199.365,176.446
1,15,17,0,0,0.1,1.1,0.17,0,0.1,0,0
1,15,18,0,0,-1.2,1.4,0.17,0,-1.2,0,0
1,15,19,0,0,-1.7,1.6,0.17,0,-1.7,0,0
1,15,20,0,0,-1.7,1.8,0.17,0,-1.7,0,0
1,15,21,0,0,-1.4,1.8,0.17,0,-1.4,0,0
1,15,22,0,0,-1.4,1.8,0.17,0,-1.4,0,0
1,15,23,0,0,-1.3,1.8,0.17,0,-1.3,0,0
1,16,0,0,0,-1.2,1.7,0.17,0,-1.2,0,0
1,16,1,0,0,-1,1.6,0.17,0,-1,0,0
1,16,2,0,0,-1,1.2,0.17,0,-1,0,0
1,16,3,0,0,-1.2,0.9,0.17,0,-1.2,0,0
1,16,4,0,0,-1.4,0.7,0.17,0,-1.4,0,0
1,16,5,0,0,-1.5,0.6,0.17,0,-1.5,0,0
1,16,6,0,0,-1.5,0.8,0.17,0,-1.5,0,0
1,16,7,0,3,-1,1.4,0.17,2.854,-0.924,7.828,0
1,16,8,0,26,0.3,2.4,0.17,24.121,0.843,81.677,62.928
1,16,9,14,85,1.7,3.5,0.17,88.825,3.361,315.347,288.319
1,16,10,32,146,2.8,4.7,0.17,171.918,5.506,614.449,576.823
1,16,11,68,189,3.7,5.8,0.17,247.877,7.108,887.132,839.843
1,16,12,4,126,4.2,6.2,0.17,123.467,5.821,432.403,401.227
1,16,13,0,75,4.1,6.1,0.17,69.766,5.027,240.891,216.501
1,16,14,48,120,3.3,5.4,0.17,151.643,5.491,543.888,508.762
1,16,15,0,46,2,4.6,0.17,42.741,2.683,147.833,126.741
1,16,16,0,13,1.3,4.2,0.17,12.056,1.496,34.798,17.711
1,16,17,0,0,0.1,3.7,0.17,0,0.1,0,0
1,16,18,0,0,-0.3,3.5,0.17,0,-0.3,0,0
1,16,19,0,0,-0.6,3.8,0.17,0,-0.6,0,0
1,16,20,0,0,-0.9,4.3,0.17,0,-0.9,0,0
1,16,21,0,0,-1.2,4.8,0.17,0,-1.2,0,0
1,16,22,0,0,-1.5,5.1,0.17,0,-1.5,0,0
1,16,23,0,0,-1.8,5.2,0.17,0,-1.8,0,0
1,17,0,0,0,-2.2,5,0.17,0,-2.2,0,0
1,17,1,0,0,-2.5,4.6,0.17,0,-2.5,0,0
1,17,2,0,0,-2.8,4.4,0.17,0,-2.8,0,0
1,17,3,0,0,-2.9,4.2,0.17,0,-2.9,0,0
1,17,4,0,0,-2.9,4,0.17,0,-2.9,0,0
1,17,5,0,0,-2.9,3.7,0.17,0,-2.9,0,0
1,17,6,0,0,-2.7,3.5,0.17,0,-2.7,0,0
